#fy	FY2018-19
#pages	28
#creator	Nitro Pro 8
#producer	
#source	fy2018-19.pdf
#page	7
#page	10
#page	11
7	452.61	102.53	4.80	C
7	457.40	102.53	5.96	O
7	482.54	102.53	4.68	K
7	487.22	102.53	2.75	-
7	489.99	102.53	4.39	E
7	494.45	102.53	2.07	l
7	496.49	102.53	4.48	e
7	500.97	102.53	3.81	c
7	504.78	102.53	3.02	t
7	507.79	102.53	3.14	r
7	510.94	102.53	2.07	i
7	512.95	102.53	3.81	c
7	296.59	350.38	4.56	0
7	292.03	362.98	4.56	1
7	296.59	362.98	4.56	0
7	292.03	375.58	4.56	2
7	296.59	375.58	4.56	0
7	292.03	388.18	4.56	3
7	296.59	388.18	4.56	0
7	292.03	400.78	4.56	4
7	296.59	400.78	4.56	0
7	351.19	430.10	9.66	T
7	364.30	430.10	11.26	&
7	379.07	430.10	10.97	D
7	393.46	430.10	8.92	L
7	402.31	430.10	7.31	o
7	409.62	430.10	5.85	s
7	415.48	430.10	5.85	s
7	421.38	430.10	6.58	e
7	427.96	430.10	5.85	s
7	437.21	430.10	4.97	(
7	442.13	430.10	11.70	%
7	453.88	430.10	4.97	)
7	341.11	296.62	5.21	A
7	346.27	296.62	3.81	c
7	350.10	296.62	3.02	t
7	353.12	296.62	4.73	u
7	357.90	296.62	4.31	a
7	362.21	296.62	2.07	l
7	366.31	296.62	4.89	R
7	371.10	296.62	4.48	e
7	375.65	296.62	4.73	p
7	380.33	296.62	4.74	o
7	385.12	296.62	3.14	r
7	388.26	296.62	3.02	t
7	391.24	296.62	4.48	e
7	395.68	296.62	4.73	d
7	419.66	296.62	5.21	A
7	424.82	296.62	2.07	l
7	426.97	296.62	2.07	l
7	429.01	296.62	4.74	o
7	433.69	296.62	6.43	w
7	440.16	296.62	4.48	e
7	444.60	296.62	4.73	d
7	451.42	296.62	2.07	i
7	453.49	296.62	4.73	n
7	460.18	296.62	4.38	T
7	464.62	296.62	4.31	a
7	468.93	296.62	3.14	r
7	472.07	296.62	2.07	i
7	474.09	296.62	2.75	f
7	476.84	296.62	2.75	f
7	383.59	270.65	6.79	F
7	390.43	270.65	3.56	I
7	394.02	270.65	6.56	G
7	400.61	270.65	6.84	U
7	407.45	270.65	6.28	R
7	413.69	270.65	6.37	E
7	422.35	270.65	4.37	1
7	384.31	78.14	6.79	F
7	391.15	78.14	3.56	I
7	394.74	78.14	6.56	G
7	401.33	78.14	6.84	U
7	408.17	78.14	6.28	R
7	414.41	78.14	6.37	E
7	423.07	78.14	5.18	2
7	72.02	709.66	5.63	2
7	77.66	709.66	3.12	.
7	108.02	709.66	7.87	A
7	115.93	709.66	10.13	N
7	126.01	709.66	7.87	A
7	133.92	709.66	7.62	L
7	141.58	709.66	7.87	Y
7	149.49	709.66	6.12	S
7	155.49	709.66	4.75	I
7	160.28	709.66	6.12	S
7	166.40	709.66	3.12	:
7	108.02	682.66	5.63	2
7	113.65	682.66	3.12	.
7	116.77	682.66	4.75	1
7	144.02	682.66	8.26	T
7	152.28	682.66	4.13	r
7	156.40	682.66	5.75	a
7	162.15	682.66	6.62	n
7	168.74	682.66	5.00	s
7	173.74	682.66	10.13	m
7	183.87	682.66	3.37	i
7	187.24	682.66	5.00	s
7	192.25	682.66	5.00	s
7	197.29	682.66	3.37	i
7	200.66	682.66	6.25	o
7	206.91	682.66	6.62	n
7	216.53	682.66	5.75	a
7	222.28	682.66	6.62	n
7	228.90	682.66	6.62	d
7	238.49	682.66	9.37	D
7	247.86	682.66	3.37	i
7	251.23	682.66	5.00	s
7	256.24	682.66	3.76	t
7	259.99	682.66	4.13	r
7	264.16	682.66	3.37	i
7	267.53	682.66	6.62	b
7	274.15	682.66	6.62	u
7	280.72	682.66	3.76	t
7	284.47	682.66	3.37	i
7	287.80	682.66	6.25	o
7	294.05	682.66	6.62	n
7	303.75	682.66	4.25	(
7	307.95	682.66	8.26	T
7	316.20	682.66	9.62	&
7	325.83	682.66	9.37	D
7	335.20	682.66	4.25	)
7	342.39	682.66	7.62	L
7	350.05	682.66	6.25	o
7	356.31	682.66	5.00	s
7	361.31	682.66	5.00	s
7	366.36	682.66	5.63	e
7	371.99	682.66	5.00	s
7	377.03	682.66	3.12	:
7	281.09	656.50	9.32	N
